-1.750014150000000086e+02 -5.605799999999999759e-04 -1.750014150000000086e+02 2.021999999999999868e-06 -1.750014150000000086e+02 1.079599999999999963e-05
-1.740012900000000116e+02 -5.579499999999999824e-04 -1.740012900000000116e+02 1.435000000000000025e-06 -1.740012900000000116e+02 1.234799999999999934e-05
-1.730005299999999977e+02 -5.543149999999999944e-04 -1.730005299999999977e+02 1.855000000000000027e-06 -1.730005299999999977e+02 1.404399999999999971e-05
-1.720004050000000007e+02 -5.513249999999999705e-04 -1.720004050000000007e+02 1.627999999999999914e-06 -1.720004050000000007e+02 1.564899999999999874e-05
-1.709996449999999868e+02 -5.481750000000000294e-04 -1.709996449999999868e+02 1.563999999999999976e-06 -1.709996449999999868e+02 1.717200000000000093e-05
-1.700007899999999950e+02 -5.449650000000000110e-04 -1.700007899999999950e+02 1.560000000000000099e-06 -1.700007899999999950e+02 1.871799999999999934e-05
-1.690000300000000095e+02 -5.415300000000000278e-04 -1.690000300000000095e+02 1.774000000000000083e-06 -1.690000300000000095e+02 2.043899999999999862e-05
-1.680018100000000061e+02 -5.381200000000000046e-04 -1.680018100000000061e+02 1.975000000000000149e-06 -1.680018100000000061e+02 2.216399999999999989e-05
-1.670010499999999922e+02 -5.358999999999999615e-04 -1.670010499999999922e+02 9.810000000000000096e-07 -1.670010499999999922e+02 2.328500000000000152e-05
-1.660002900000000068e+02 -5.325349999999999962e-04 -1.660002900000000068e+02 1.131000000000000056e-06 -1.660002900000000068e+02 2.438000000000000036e-05
-1.650001650000000097e+02 -5.290800000000000234e-04 -1.650001650000000097e+02 1.368999999999999937e-06 -1.650001650000000097e+02 2.558299999999999883e-05
-1.640019450000000063e+02 -5.263200000000000430e-04 -1.640019450000000063e+02 9.150000000000000274e-07 -1.640019450000000063e+02 2.651400000000000059e-05
-1.630011849999999924e+02 -5.231650000000000232e-04 -1.630011849999999924e+02 8.570000000000000110e-07 -1.630011849999999924e+02 2.740499999999999935e-05
-1.620010599999999954e+02 -5.194999999999999965e-04 -1.620010599999999954e+02 1.308000000000000013e-06 -1.620010599999999954e+02 2.852799999999999859e-05
-1.610003000000000100e+02 -5.166399999999999595e-04 -1.610003000000000100e+02 9.519999999999999484e-07 -1.610003000000000100e+02 2.939400000000000012e-05
-1.600008100000000013e+02 -5.139949999999999467e-04 -1.600008100000000013e+02 3.820000000000000060e-07 -1.600008100000000013e+02 2.986199999999999971e-05
