1.000000000000000000e+00 -3.341606149313420260e-01 -2.337722036822600102e-01 -2.084081890907599904e-02 2.065437218517620077e-01 5.022067596513379861e-01 9.227619407264300300e-01 3.694363796040819881e-01
1.050000000000000044e+00 -4.761608990590819879e-01 -4.259791241568069986e-01 -2.051702989108540043e-01 2.808158732031200075e-02 1.438800881459819936e-01 4.923046112239879979e-01 2.210999779579770064e-01
1.100000000000000089e+00 -6.953592831868109503e-01 -5.025645446313580234e-01 -2.379608789126340107e-01 -1.432924721114100033e-02 1.674103166406220033e-01 5.163502817215449570e-01 -2.543052368813699879e-02
1.149999999999999911e+00 -9.145538673145380271e-01 -5.791498651059050484e-01 -2.707514589144149886e-01 -5.674018174258999708e-02 1.909415451352650117e-01 5.403969522190990027e-01 -2.719609253342409882e-01
1.199999999999999956e+00 -1.027242051442269988e+00 -5.220262855804560509e-01 -3.259934389161889823e-01 -4.973931627404200306e-02 2.266721736299079915e-01 5.380173227166570316e-01 -3.326088269803409991e-01
1.250000000000000000e+00 -1.139926435570010055e+00 -4.649027060550030011e-01 -3.812354189179669728e-01 -4.274035080549500043e-02 2.624028021245500275e-01 5.356376932142129510e-01 -3.932529286264530022e-01
1.300000000000000044e+00 -1.201112419697740075e+00 -4.194426265295480016e-01 -3.193318989197490021e-01 1.682321466305200172e-02 2.444491306191909907e-01 5.682311637117689607e-01 -3.799414302725589998e-01
1.350000000000000089e+00 -1.262298503825469931e+00 -3.739805470040979962e-01 -2.574283789215279783e-01 7.638678013159999614e-02 2.264945591138330105e-01 6.008236342093270510e-01 -3.666300319186600043e-01
1.399999999999999911e+00 -1.342435887953199902e+00 -5.050931674786479642e-01 -2.542959589233079742e-01 4.638124560014900144e-02 1.737852876084740039e-01 6.142101047068829756e-01 -4.672330335647669752e-01
1.449999999999999956e+00 -1.422573272080930096e+00 -6.362058879531919953e-01 -2.511635389250880257e-01 1.637571106869700061e-02 1.210759161031159936e-01 6.275965752044390111e-01 -5.678361352108749482e-01
1.500000000000000000e+00 -1.363840456208669893e+00 -6.112249084277440181e-01 -3.305907189268639801e-01 1.821337653724700023e-02 2.090908445977590069e-01 5.692019457019960038e-01 -5.602886368569810482e-01
1.550000000000000044e+00 -1.305103740336400087e+00 -5.862439289022920441e-01 -4.100159989286429885e-01 2.005104200579299958e-02 2.971056730924019895e-01 5.108063161995519685e-01 -5.527374385030869863e-01
1.600000000000000089e+00 -1.293463424464130096e+00 -5.125417493768370525e-01 -3.475363789304209972e-01 7.342720747434200446e-02 2.570182015870430270e-01 4.515380866971079876e-01 -5.840426401491930486e-01
1.649999999999999911e+00 -1.281819208591860049e+00 -4.388394698513879977e-01 -2.850568589322010071e-01 1.268033729428879874e-01 2.169317300816850091e-01 3.922698571946660051e-01 -6.153478417952980006e-01
1.699999999999999956e+00 -1.285334592719600044e+00 -4.606972903259349827e-01 -2.814990389339799837e-01 1.636493841143899994e-02 2.014633585763259960e-01 4.379248276922230176e-01 -4.950303434414070058e-01
1.750000000000000000e+00 -1.288846176847330049e+00 -4.825570108004800240e-01 -2.779413189357560210e-01 -9.407159612001300686e-02 1.859950870709670134e-01 4.835797981897779763e-01 -3.747166450875100141e-01
1.800000000000000044e+00 -1.230948760975060008e+00 -5.463707312750329947e-01 -3.288383989375350258e-01 -6.598113065146600509e-02 1.696388155656110008e-01 4.617709686873340269e-01 -4.371193467336170202e-01
1.850000000000000089e+00 -1.173051345102789966e+00 -6.101845517495799731e-01 -3.797353789393160262e-01 -3.789076518291899925e-02 1.532835440602529908e-01 4.399630391848909916e-01 -4.995219483797230242e-01
1.899999999999999911e+00 -1.229159929230519976e+00 -5.848583722241289529e-01 -3.383491589410960176e-01 -9.996639971436900585e-02 2.018353725548940047e-01 4.685015096824470260e-01 -4.379431500258310073e-01
1.949999999999999956e+00 -1.285268513358259979e+00 -5.595321926986760452e-01 -2.969630389428740136e-01 -1.620421342458230052e-01 2.503872010495359901e-01 4.970399801800060025e-01 -3.763681516719329934e-01
2.000000000000000000e+00 -1.185455297485989989e+00 -5.200630131732250083e-01 -2.984845189446510005e-01 -2.291156877727500152e-02 2.587969295441769901e-01 4.871014506775619979e-01 -3.783574533180379951e-01
2.049999999999999822e+00 -1.085641981613719942e+00 -4.805938336477740269e-01 -3.000040989464309860e-01 1.162189966912730021e-01 2.672057580388200182e-01 4.771620211751180229e-01 -3.803467549641509904e-01
2.100000000000000089e+00 -1.051418565741450095e+00 -5.148742541223220170e-01 -3.140397789482100022e-01 1.627476215982399943e-02 2.263009865334610071e-01 4.904492916726739815e-01 -4.184001566102539815e-01
2.149999999999999911e+00 -1.017195149869180026e+00 -5.491545745968690051e-01 -3.280753589499880163e-01 -8.366937237163099561e-02 1.853963150281039973e-01 5.037366621702300540e-01 -4.564536582563579747e-01
2.200000000000000178e+00 -9.327779339969169969e-01 -5.895880950714199598e-01 -3.197111389517670044e-01 -1.008213069030819975e-01 1.413119435227460086e-01 4.762658326677869924e-01 -4.709436599024670045e-01
2.250000000000000000e+00 -8.483645181246469713e-01 -6.300235155459650294e-01 -3.113468189535489872e-01 -1.179713414345330003e-01 9.722767201738799492e-02 4.487950031653439864e-01 -4.854375615485719830e-01
2.299999999999999822e+00 -8.599328022523810011e-01 -6.279822360205109533e-01 -3.480932989553229828e-01 -1.031292759659829944e-01 1.467933005120279910e-01 4.713662736629000150e-01 -3.138619631946750199e-01
2.350000000000000089e+00 -8.715047863801079764e-01 -6.259409564950609850e-01 -3.848396789571030263e-01 -8.828731049743500370e-02 1.963598290066710106e-01 4.939385441604570159e-01 -1.422901648407799979e-01
2.399999999999999911e+00 -8.728763705078459445e-01 -5.460817769696080237e-01 -3.543082589588840148e-01 2.698035497111200137e-02 2.292618575013140036e-01 3.293255146580130188e-01 -1.327018664868900022e-01
2.450000000000000178e+00 -8.742440546355749742e-01 -4.662225974441550069e-01 -3.237786389606610027e-01 1.422480204396590064e-01 2.621637859959560224e-01 1.647124851555689939e-01 -1.231097681329979959e-01
2.500000000000000000e+00 -1.095410838763309913e+00 -4.945043179187070259e-01 -3.113250189624420239e-01 3.827548590820799984e-02 1.889257144905980013e-01 3.167327556531259747e-01 -2.127531697790989995e-01
2.549999999999999822e+00 -1.316573822891039969e+00 -5.227861383932540518e-01 -2.988713989642159952e-01 -6.569694862324500229e-02 1.156866429852400069e-01 4.687520261506840091e-01 -3.023927714252039878e-01
2.600000000000000089e+00 -1.420293607018769944e+00 -5.951123588678020049e-01 -2.765262789659990172e-01 -9.963548315469600292e-02 1.328644714798810078e-01 4.101264966482410235e-01 -3.684536730713149910e-01
2.649999999999999911e+00 -1.524009691146509970e+00 -6.674386793423500164e-01 -2.541810589677769849e-01 -1.335739176861490130e-01 1.500422999745230079e-01 3.515010671457949876e-01 -4.345146747174200019e-01
2.700000000000000178e+00 -1.590490475274239923e+00 -6.063649998168969546e-01 -3.335701389695560071e-01 -9.918545221760100006e-02 2.463465284691639945e-01 4.501174376433529911e-01 -5.825191763635260145e-01
2.750000000000000000e+00 -1.656967459401970100e+00 -5.452931202914470532e-01 -4.129591189713370247e-01 -6.479508674905100352e-02 3.426507569638059802e-01 5.487338081409089963e-01 -7.305235780096239750e-01
2.799999999999999822e+00 -1.487482543529700107e+00 -5.924462407659949470e-01 -3.194393989731130201e-01 -1.855421280503000061e-03 2.698255854584489799e-01 4.412601786384660052e-01 -7.697061796557349567e-01
2.850000000000000089e+00 -1.317997527657440049e+00 -6.395992612405410060e-01 -2.259196789748930123e-01 6.108414418804399698e-02 1.970013139530910062e-01 3.337874491360239837e-01 -8.088887813018390549e-01
2.899999999999999911e+00 -1.356135111785170100e+00 -5.915756817150920055e-01 -2.407258589766710088e-01 -5.994009034340699871e-02 1.780349424477329912e-01 3.711016196335790163e-01 -7.564766829479480093e-01
2.950000000000000178e+00 -1.394276595912899985e+00 -5.435521021896400073e-01 -2.555339389784520021e-01 -1.809642248748599969e-01 1.590684709423740018e-01 4.084157901311349925e-01 -7.040607845940489717e-01
3.000000000000000000e+00 -1.597895680040630095e+00 -5.479099226641860332e-01 -2.785303189802310064e-01 -1.353281594063099891e-01 2.287260994370169942e-01 3.965251606286909758e-01 -7.312613862401630138e-01
3.049999999999999822e+00 -1.801514864168360042e+00 -5.522678431387360032e-01 -3.015265989820080095e-01 -8.969209393776400585e-02 2.983846279316589856e-01 3.846354311262469849e-01 -7.584581878862619586e-01
3.100000000000000089e+00 -1.796012348296099903e+00 -5.698436636132839794e-01 -2.662839789837859739e-01 -8.723642846921500493e-02 3.170043564263009817e-01 4.503977016238029929e-01 -6.771039895323700541e-01
3.149999999999999911e+00 -1.790505932423829938e+00 -5.874194840878319557e-01 -2.310413589855639938e-01 -8.478266300066700234e-02 3.356241849209439798e-01 5.161599721213609993e-01 -5.957497911784770395e-01
3.200000000000000178e+00 -1.848361716551560008e+00 -5.789352045623810117e-01 -2.386072389873450106e-01 1.591290246788200011e-02 2.927930134155830033e-01 5.058877426189190007e-01 -5.063427928245830545e-01
3.250000000000000000e+00 -1.906213600679290021e+00 -5.704490250369289583e-01 -2.461732189891240041e-01 1.166084679364299964e-01 2.499609419102259977e-01 4.956145131164749751e-01 -4.169356944706880119e-01
3.299999999999999822e+00 -1.885665884807030013e+00 -5.576407455114740230e-01 -2.484175989909049864e-01 7.965633340497700610e-02 2.255413704048669921e-01 4.770490836140299784e-01 -3.774668961167930159e-01
3.350000000000000089e+00 -1.865114368934760014e+00 -5.448324659860259711e-01 -2.506619789926780029e-01 4.270429887352399784e-02 2.011217988995110117e-01 4.584836541115869801e-01 -3.380018977629010157e-01
3.399999999999999911e+00 -1.874767653062489936e+00 -6.243570864605739734e-01 -2.515292589944589929e-01 4.983486434207400062e-02 2.102182273941529955e-01 4.449040246091430229e-01 -3.474183994090079830e-01
3.450000000000000178e+00 -1.884420837190220022e+00 -7.038817069351209765e-01 -2.523984389962379837e-01 5.696542981062099886e-02 2.193146558887950071e-01 4.313244951067010113e-01 -3.568349010551090106e-01
3.500000000000000000e+00 -1.847359321317949998e+00 -6.816626274096679872e-01 -3.297123189980200042e-01 7.756949527917099407e-02 2.631581843834350232e-01 4.755937656042569794e-01 -4.221215027012160115e-01
3.549999999999999822e+00 -1.810301605445689965e+00 -6.594435478842159970e-01 -4.070260989997970258e-01 9.817356074771800556e-02 3.070026128780780073e-01 5.198640361018129763e-01 -4.874081043473310060e-01
3.600000000000000089e+00 -1.865788489573420028e+00 -4.829942683587660213e-01 -3.433849790015729986e-01 7.361732621626500273e-02 2.628230413727190018e-01 5.347783065993689799e-01 -4.878715059934319864e-01
3.649999999999999911e+00 -1.921275273701150033e+00 -3.065469888333149928e-01 -2.797438590033540229e-01 4.905919168481499837e-02 2.186433698673619919e-01 5.496925770969249836e-01 -4.883349076395330224e-01
3.700000000000000178e+00 -1.903939557828880025e+00 -3.872579093078590273e-01 -1.851636390051329961e-01 -2.866634284663800020e-02 2.943042983620040021e-01 4.986373475944820277e-01 -6.608106092856399494e-01
3.750000000000000000e+00 -1.886603841956610017e+00 -4.679689297824120020e-01 -9.058331900691400651e-02 -1.063917773780889975e-01 3.699643268566459864e-01 4.475812180920399896e-01 -8.332864109317480450e-01
3.799999999999999822e+00 -1.949567426084350075e+00 -6.026521502569579525e-01 -1.428078990086910083e-01 6.373318809045999678e-02 3.597716553512880222e-01 4.134117885895969846e-01 -9.520207125778560320e-01
3.850000000000000089e+00 -2.012531110212079977e+00 -7.373352707315059540e-01 -1.950324790104719930e-01 2.338581535590049942e-01 3.495790838459300054e-01 3.792423590871519812e-01 -1.070755014223959911e+00
3.899999999999999911e+00 -1.849199194339810060e+00 -6.302143912060570452e-01 -2.794130590122460012e-01 1.437806190275560114e-01 3.132195123405719928e-01 4.167682295847099927e-01 -9.225406158700619752e-01
3.950000000000000178e+00 -1.685867378467539979e+00 -5.230935116806030294e-01 -3.637916390140280010e-01 5.370318449610399919e-02 2.768600408352139830e-01 4.542932000822649807e-01 -7.743262175161760297e-01
4.000000000000000000e+00 -1.713575562595269997e+00 -4.496105321551480127e-01 -3.643195190158050045e-01 4.222184996465099677e-02 3.506031693298560237e-01 5.207801705798229541e-01 -8.701570191622779449e-01
4.049999999999999822e+00 -1.741279946723000016e+00 -3.761276526296979950e-01 -3.648472990175870012e-01 3.074051543319800128e-02 4.243471978244969800e-01 5.872672410773790430e-01 -9.659917208083820261e-01
4.099999999999999645e+00 -1.680170630850740032e+00 -3.885822731042449796e-01 -2.288794790193660056e-01 5.107368090174799896e-02 4.378438263191399837e-01 5.728255115749349979e-01 -9.894920224544849763e-01
4.150000000000000355e+00 -1.619057414978470000e+00 -4.010387935787920188e-01 -9.291165902114099928e-02 7.140504637029500279e-02 4.513405548137809919e-01 5.583837820724909529e-01 -1.012996224100600084e+00
4.200000000000000178e+00 -1.417605299106210026e+00 -5.059425140533450049e-01 -2.114165390229200137e-01 -6.956881611550000139e-04 3.856116833084219930e-01 5.252948525700490423e-01 -1.038800725746700016e+00
4.250000000000000000e+00 -1.216153183233940061e+00 -6.108463345278920542e-01 -3.299215190247010154e-01 -7.279632269260699617e-02 3.198818118030640201e-01 4.922069230676039964e-01 -1.064609027392809937e+00
4.299999999999999822e+00 -1.255450467361669986e+00 -5.539897550024409645e-01 -2.841083990264789971e-01 -1.025558572240610061e-01 3.604246402977059893e-01 4.776812935651619796e-01 -9.411100290389099454e-01
4.349999999999999645e+00 -1.294743851489400077e+00 -4.971331754769889866e-01 -2.382951790282600013e-01 -1.323152917555109886e-01 4.009674687923500125e-01 4.631555640627190162e-01 -8.176110306850220555e-01
4.400000000000000355e+00 -1.248843635617129966e+00 -4.956965959515359788e-01 -1.974125590300349897e-01 -7.398772628696599629e-02 3.860522972869909752e-01 5.774904345602750455e-01 -6.594936323311270110e-01
4.450000000000000178e+00 -1.202943519744859913e+00 -4.942599164260850220e-01 -1.565279390318149999e-01 -1.566006081841600159e-02 3.711371257816309943e-01 6.918243050578319897e-01 -5.013725339772320266e-01
4.500000000000000000e+00 -1.193111303872600004e+00 -3.729369369006330093e-01 -1.921452190335949939e-01 3.916370465013199742e-02 3.637702542762740188e-01 5.471887755553870303e-01 -3.991862356233399911e-01
4.549999999999999822e+00 -1.183278988000320053e+00 -2.516138573751799945e-01 -2.277624990353749879e-01 9.398757011868200117e-02 3.564042827709170136e-01 4.025533460529440166e-01 -2.969961372694460144e-01
4.599999999999999645e+00 -1.094516872128060037e+00 -2.623995778497310027e-01 -2.281453790371550105e-01 -8.609764412771000325e-03 2.887223112655589730e-01 3.844686165505010189e-01 -3.982514389155509815e-01
4.650000000000000355e+00 -1.005750956255800022e+00 -2.731870983242750128e-01 -2.285281590389300066e-01 -1.112051989442229966e-01 2.210402397602010127e-01 3.663838870480570220e-01 -4.995068405616510110e-01
4.700000000000000178e+00 -1.062542440383519970e+00 -4.004908187988219792e-01 -2.748552390407080215e-01 -1.434333347567600010e-02 3.380210682548430157e-01 4.763517575456149844e-01 -4.300659422077620087e-01
4.750000000000000000e+00 -1.119333824511260067e+00 -5.277944392733749934e-01 -3.211822190424880041e-01 8.251843199287399455e-02 4.550037967494819924e-01 5.863206280431699779e-01 -3.606250438538650127e-01
4.799999999999999822e+00 -1.092778008638989995e+00 -4.268342597479199974e-01 -2.785829990442679760e-01 4.174969746142000171e-02 4.342998252441250262e-01 5.448632985407260154e-01 -2.514960454999700112e-01
4.849999999999999645e+00 -1.066218292766720088e+00 -3.258740802224660005e-01 -2.359855790460479996e-01 9.810629299700000892e-04 4.135948537387679758e-01 5.034058690382819945e-01 -1.423669471460800029e-01
4.900000000000000355e+00 -9.707194768944590324e-01 -4.097589006970179804e-01 -2.672007590478279737e-01 4.275928398516999802e-03 3.792494822334099847e-01 4.324207395358409811e-01 -2.037282487921890095e-01
4.950000000000000178e+00 -8.752205610221890364e-01 -4.936437211715660189e-01 -2.984158390496030044e-01 7.570793867063999733e-03 3.449031107280530195e-01 3.614347100333969998e-01 -2.650894504382890204e-01
